 ,Label,Area
284,kb_NA_NA_dhbps_ps-03_1.czi,17566150.769
285,kb_NA_NA_dhbps_ps-04_1.czi,18914380.131
286,kb_NA_NA_dhbps_ps-05_1.czi,16730115.861
287,kb_NA_NA_dhbps_ps-06_1.czi,19206970.945
288,kb_NA_NA_dhbps_ps-07_1.czi,16772281.472
289,kb_NA_NA_dhbps_ps-08_1.czi,18430652.816
290,kb_NA_NA_dhbps_ps-09_1.czi,16998520.309
291,kb_NA_NA_dhbps_ps-10_1.czi,16297757.819
292,kb_NA_NA_dhbps_ps-11_1.czi,13624629.307
293,kb_NA_NA_dhbps_ps-12_1.czi,14392813.968
294,kb_NA_NA_dhbps_ps-13_1.czi,14402017.629
295,kb_NA_NA_dhbps_ps-14_1.czi,13846373.333
296,kb_NA_NA_dhbps_ps-15_1.czi,14754753.299
297,kb_NA_NA_dhbps_ps-16_1.czi,16197801.776
298,kb_NA_NA_dhbps_ps-17_1.czi,11791388.399
299,kb_NA_NA_dhbps_ps-18_1.czi,16806741.692
300,kb_NA_NA_dhbps_ps-19_1.czi,16816587.470
301,kb_NA_NA_dhbps_ps-20_1.czi,14815968.349
302,kb_NA_NA_dhbps_ps-21_1.czi,12715821.263
303,kb_NA_NA_dhbps_ps-22_1.czi,17068296.904
304,kb_NA_NA_dhbps_ps-23_1.czi,15168489.981
305,kb_NA_NA_dhbps_ps-24_1.czi,15827943.015
306,kb_NA_NA_dhbps_ps-25_1.czi,17166326.599
307,kb_NA_NA_dhbps_ps-26_1.czi,13589098.893
308,kb_NA_NA_dhbps_ps-27_1.czi,16614534.998
309,kb_NA_NA_dhbps_ps-28_1.czi,16840559.797
310,kb_NA_NA_dhbps_ps-29_1.czi,15807181.267
311,kb_NA_NA_dhbps_ps-30_1.czi,16028711.254
312,kb_NA_NA_dhbps_ps-31_1.czi,14667639.575
313,kb_NA_NA_dhbps_ps-32_1.czi,12970313.200
314,kb_NA_NA_dhbps_ps-33_1.czi,13896672.412
315,kb_NA_NA_dhbps_ps-34_1.czi,13111364.660
316,kb_NA_NA_dhbps_ps-35_1.czi,15928327.135
317,kb_NA_NA_dhbps_ps-36_1.czi,19462747.113
318,kb_NA_NA_dhbps_ps-37_1.czi,17300314.785
319,kb_NA_NA_dhbps_ps-38_1.czi,16129951.529
320,kb_NA_NA_dhbps_ps-39_1.czi,16156706.358
321,kb_NA_NA_dhbps_ps-40_1.czi,9310038.504
